transect,row,positionX,position,Diptera (Agromyzidae: leafminer?),Braconid wasp,"Halictus sp. (""3 part"" native bee)",pencilBug,"Agapostemon sp. (""green"" native bee)",Osmia sp. (native bee),Honey Bee,Bombus californicus (bumble),Thomisidae (crab spider),spider other,ladyBug,Lygus hesperus (western tarnished plant bug),pentamonidae  (stinkBug),other,checkerspot butterfly,Pyralidae (Snout Moth),Diabrotica undecimpunctata (Cucumber Beetle),Orius (pirate bug),date,time,julian,week
oakMargin,83,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,83,48,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,83,64,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,83,80,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,83,100,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,83,130,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,83,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,83,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,85,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,85,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,85,32,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,85,48,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,85,64,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,85,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,85,100,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,85,130,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,85,160,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,85,200,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,87,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,87,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,87,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,87,48,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,87,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,87,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,87,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,87,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,87,160,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26-Jun-2018,am,177,26
oakMargin,87,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26-Jun-2018,am,177,26
control,46,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,46,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,27-Jun-2018,pm,178,26
control,46,32,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,pm,178,26
control,46,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,46,64,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,46,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,46,100,7,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,46,130,8,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,27-Jun-2018,pm,178,26
control,46,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,46,200,10,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,27-Jun-2018,pm,178,26
control,48,4,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,48,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,48,32,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,48,48,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,48,64,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,48,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,48,100,7,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,48,130,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,48,160,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,48,200,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,50,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,50,32,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,50,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,27-Jun-2018,pm,178,26
control,50,64,5,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,27-Jun-2018,pm,178,26
control,50,80,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,50,100,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,27-Jun-2018,pm,178,26
control,50,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,50,160,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,50,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27-Jun-2018,pm,178,26
control,46,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,46,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,am,178,26
control,46,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,46,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,46,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,46,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,46,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,46,130,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,46,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,46,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,48,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,48,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,48,32,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,48,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,48,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,48,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,48,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,48,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,48,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,48,200,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,am,178,26
control,50,16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,50,32,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,50,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,50,64,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,50,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,50,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,50,130,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,50,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
control,50,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,83,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,83,16,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,83,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,83,48,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,83,64,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,83,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,83,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,83,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,83,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,83,200,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,85,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,85,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,85,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27-Jun-2018,am,178,26
oakMargin,85,48,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,85,64,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,85,80,6,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,85,100,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,85,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,85,160,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,85,200,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,87,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,87,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,87,32,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,87,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,87,64,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,87,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,87,100,7,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,87,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,87,160,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,87,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,am,178,26
oakMargin,83,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,83,16,2,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,83,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27-Jun-2018,pm,178,26
oakMargin,83,48,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27-Jun-2018,pm,178,26
oakMargin,83,64,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,83,80,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,83,100,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,83,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,83,160,9,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,83,200,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,85,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,85,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,85,32,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,85,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,85,64,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,85,80,6,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,85,100,7,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,85,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,85,160,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,85,200,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,87,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,87,16,2,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,87,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,87,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,87,64,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,87,80,6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,87,100,7,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,87,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,87,160,9,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27-Jun-2018,pm,178,26
oakMargin,87,200,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27-Jun-2018,pm,178,26
control,46,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,46,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,46,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,46,48,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,46,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,46,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,46,100,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,46,130,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,46,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,46,200,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,48,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,48,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,48,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,am,179,26
control,48,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,48,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,48,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,48,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,48,130,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28-Jun-2018,am,179,26
control,48,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,48,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,am,179,26
control,50,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,am,179,26
control,50,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,50,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,am,179,26
control,50,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,50,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28-Jun-2018,am,179,26
control,50,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28-Jun-2018,am,179,26
control,50,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,50,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
control,50,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,am,179,26
oakMargin,83,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,83,16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,83,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,83,48,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,83,64,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,83,80,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,83,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,83,130,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,83,160,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,83,200,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,85,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,85,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,85,32,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,85,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,85,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,85,80,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,85,100,7,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,85,130,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,85,160,9,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,85,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,87,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,87,16,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,87,32,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28-Jun-2018,pm,179,26
oakMargin,87,48,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,87,64,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,87,80,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,87,100,7,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,87,130,8,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,87,160,9,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
oakMargin,87,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
control,46,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
control,46,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
control,46,32,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
control,46,48,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
control,46,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
control,46,80,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
control,46,100,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
control,46,130,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
control,46,160,9,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
control,46,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
control,48,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
control,48,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
control,48,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
control,48,48,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28-Jun-2018,pm,179,26
control,48,64,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,28-Jun-2018,pm,179,26
